Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Classification,HermiT_Classification,JFact_Classification,Konclude_Classification,Openllet_Classification,Pellet_Classification,KoncludeCLI_Classification,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Classification_LoadingAdded,HermiT_Classification_LoadingAdded,JFact_Classification_LoadingAdded,Konclude_Classification_LoadingAdded,Openllet_Classification_LoadingAdded,Pellet_Classification_LoadingAdded,KoncludeCLI_Classification_LoadingAdded
ore_ont_14221.owl,512,21598,115216,114684,957,113721,6,1,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,,10.8301,,0.02,,,2.5888,0.4167,0.6856,0.2924,4.0292,0.827,0.8391,,11.515699999999999,,4.0492,,,2.5888
ore_ont_2803.owl,44271,0,160027,115746,115744,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,41.8158,19.6767,764.796,0.7299,,,2.7648,0.5456,1.7135,0.4605,3.0104,1.6655,1.6049,42.3614,21.3902,765.2565000000001,3.7403000000000004,,,2.7648
ore_ont_16089.owl,44275,0,160032,115748,115746,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,42.9185,19.5533,765.8568,0.7454,,,2.8115,0.5785,1.758,0.478,2.9981,1.6738,1.5995,43.497,21.3113,766.3348,3.7435,,,2.8115
ore_ont_2415.owl,23863,11,220800,196861,51675,145095,91,0,76,0,OWL2_DL - OWL2_FULL,OWL2_DL,23.425,5.1942,1699.7235,0.4407,9.1856,8.0108,3.8514,0.9808,1.3343,0.7591,5.2822,0.7602,0.8155,24.4058,6.5285,1700.4826,5.722899999999999,9.9458,8.8263,3.8514
ore_ont_2738.owl,45619,0,162376,116620,116412,0,208,0,138,0,OWL2_DL - OWL2_FULL,OWL2_DL,,749.2576,,5.5757,,,9.7781,0.571,24.9058,0.5730000000000001,5.6066,1.5511,1.5529,,774.1634,,11.182300000000001,,,9.7781
ore_ont_14351.owl,525,6942,121996,121334,658,120462,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,1.6664,0.4844,0.5316,0.1623,3.579,0.9201,0.8252,,,,,,,1.6664
ore_ont_16680.owl,32726,0,145248,112255,112083,0,172,0,267,0,OWL2_DL - OWL2_FULL,OWL2_DL,,1034.5694,,14.2517,,,16.5808,0.542,1.8689,0.3925,3.3327,4.4646,5.7272,,1036.4383,,17.5844,,,16.5808
ore_ont_14601.owl,679,22089,117052,116348,1260,115082,6,1,25,0,OWL2_DL - OWL2_FULL,OWL2_DL,,17.276,,0.034,,,3.8235,0.4234,0.8096,0.3437,5.3088,0.8499,0.8132,,18.0856,,5.3427999999999995,,,3.8235
ore_ont_4233.owl,38707,0,241058,202351,38703,163648,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,,3.6615,182.3752,0.2147,0.6644,0.6389,3.7348,0.9712,1.1662,0.8703,5.3238,0.7272,0.7157,,4.8277,183.2455,5.5385,1.3916,1.3546,3.7348
ore_ont_10068.owl,17558,0,227919,210353,30111,180242,0,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,,3.2407,,0.6245,1.2107,1.0627,3.7244,0.924,1.02,0.7127,5.0003,0.5172,0.6633,,4.2607,,5.6248000000000005,1.7279,1.726,3.7244
ore_ont_3215.owl,54974,0,109959,54977,54973,0,4,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,903.2008,,,156.3729,,,156.3783,0.6725,4.8256,0.6481,5.2725,1.6002,1.3,903.8733,,,161.6454,,,156.3783
ore_ont_5927.owl,78977,0,200696,121712,121708,0,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,2.3082,17.2039,,0.6403,95.0901,77.8749,3.1562,0.8166,2.2157,0.7153,3.2725,2.0881,1.8885,3.1247999999999996,19.419600000000003,,3.9128,97.1782,79.76339999999999,3.1562
ore_ont_10032.owl,78980,0,200702,121715,121712,0,3,0,7,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,2.3537,17.1724,,0.6328,4.181,3.638,3.3301,0.7476,2.1913,0.7319,3.4246,2.0828,1.9028,3.1013,19.3637,,4.0573999999999995,6.2638,5.5408,3.3301
ore_ont_11005.owl,63168,18,166779,103494,103334,2,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,170.5813,,2.6089,,452.846,5.5657,0.7496,2.2121,0.6339,3.5739,1.4717,1.2775,,172.7934,,6.1828,,454.1235,5.5657
ore_ont_12414.owl,27889,7,238661,210765,47518,163244,3,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,26.4724,4.0616,1600.5129,0.2734,2.6908,2.2186,3.7799,1.0926,1.2313,0.7638,5.4353,0.6692,0.7909,27.565,5.2929,1601.2767,5.708699999999999,3.36,3.0095,3.7799
ore_ont_13937.owl,53306,106,169983,116511,116154,125,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,13.7544,,1.6478,545.4316,576.3876,4.2479,0.6517,1.8717,0.549,3.184,1.3316,1.2742,,15.626100000000001,,4.8318,546.7632,577.6618,4.2479
ore_ont_6722.owl,50991,18,164759,113602,113333,37,232,0,169,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,15.0822,,1.494,3.9752,3.341,4.0187,0.6306,1.8275,0.5453,3.1951,1.3732,1.2706,,16.9097,,4.6891,5.3484,4.6116,4.0187
ore_ont_6952.owl,83036,0,169155,86108,86102,0,6,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,656.1879,539.4657,,1.7209,,,6.0086,0.7492,3.5569,0.9113,4.5604,2.0036,1.5612,656.9371,543.0226,,6.2813,,,6.0086
ore_ont_11053.owl,9157,34875,79096,69918,34959,34959,0,0,21,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,179.6336,47.7481,1153.894,0.0489,161.4532,143.131,2.6269,0.5254,3.2809,0.5248,4.4588,1.438,1.4849,180.159,51.029,1154.4188,4.5077,162.8912,144.6159,2.6269
ore_ont_15695.owl,32750,39,146426,113465,113165,39,261,0,213,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,270.3662,,,230.7578,0.6029,3.1347,0.4498,4.4875,1.9681,2.0354,,,,274.8537,,,230.7578
ore_ont_10136.owl,26970,11,242288,215217,57131,157995,91,0,101,0,OWL2_DL - OWL2_FULL,OWL2_DL,,10.44,,0.4679,,,4.3268,1.0898,1.3605,0.8834,5.9815000000000005,0.8059000000000001,0.851,,11.8005,,6.449400000000001,,,4.3268
ore_ont_16235.owl,27882,7,241966,214080,50941,163136,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,,7.2823,,0.3537,16.751,14.7023,4.0593,1.148,1.4683,0.9977,5.607,0.7103,0.788,,8.7506,,5.9607,17.4613,15.4903,4.0593
ore_ont_13242.owl,56632,0,184312,127483,127369,0,114,0,198,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,11.6388,,,14.8601,0.693,3.7871,0.6939,4.8549,2.1615,2.1763,,,,16.4937,,,14.8601
ore_ont_9663.owl,58193,0,188861,130460,130342,0,118,0,209,1,OWL2_DL - OWL2_FULL,OWL2_DL,,,,11.666,,,15.3406,0.725,3.9001,0.7009,5.0114,2.2622,2.2443,,,,16.6774,,,15.3406
ore_ont_4033.owl,9158,34875,84389,75209,40250,34959,0,0,22,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,184.2027,35.5814,1027.3944,0.0499,166.4064,165.2458,2.6735,0.5369,3.357,0.5566,4.5929,1.4659,1.4056,184.7396,38.9384,1027.9509999999998,4.6428,167.8723,166.6514,2.6735
ore_ont_15687.owl,27397,634,66133,38380,37642,714,24,5,352,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,50.5374,,,51.767,0.4765,,0.4645,9.7141,7.6795,6.2406,,,,60.2515,,,51.767
ore_ont_16767.owl,1670,27374,122485,120789,2358,118419,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,0.9042,,0.0101,,,1.7343,0.3772,0.7031000000000001,0.3864,3.2453,0.9899,0.9075,,1.6073,,3.2554,,,1.7343
ore_ont_14742.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,,429.4399,,0.5864,,,4.2349,0.8414999999999999,2.2643,0.9265,4.8191,4.6085,3.8104,,431.7042,,5.4055,,,4.2349
ore_ont_7868.owl,74057,0,219035,144956,144935,0,21,0,24,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,586.0857,61.9228,,1.5597,43.4607,56.1867,5.031,0.7661,3.0704,0.7335,4.202,2.1222,1.9015,586.8518,64.9932,,5.7617,45.5829,58.0882,5.031
ore_ont_1043.owl,26339,137569,200332,173986,36409,137569,8,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,3.2665,,0.3404,133.0389,107.8708,3.3649,0.9322,2.6587,1.7255,4.559,2.6378,1.5247,,5.9252,,4.8994,135.6767,109.3955,3.3649
ore_ont_955.owl,75141,0,240929,165786,119558,46225,3,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,,408.7124,,0.5699,,,4.1231,0.874,2.2224,0.8449,4.8106,4.3612,4.0323,,410.9348,,5.3805,,,4.1231
ore_ont_13969.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,5.9339,17.171,,0.6205,91.8186,74.6794,3.9052,0.9144,2.4267,0.9656,4.5399,2.1337,1.8065,6.8483,19.5977,,5.1604,93.95230000000001,76.4859,3.9052
ore_ont_12651.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,6.0233,16.7765,,0.6855,91.0255,82.5945,3.8421,0.9363,2.3064,0.9221,4.5037,2.1429,1.8382,6.9596,19.0829,,5.1892000000000005,93.16839999999999,84.4327,3.8421
ore_ont_4744.owl,78979,0,247812,168826,121708,47114,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,6.1082,17.2553,,0.6155,90.6427,77.1353,3.8966,0.926,2.2812,1.0037,4.4698,2.078,1.8473,7.0342,19.536499999999997,,5.0853,92.72070000000001,78.9826,3.8966
ore_ont_11519.owl,80468,0,207028,126545,126541,0,4,0,15,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,2.7769,19.3146,,0.6202,,332.9674,3.3385,0.7643,2.2979,0.7415,3.5472,2.3355,2.042,3.5412,21.612499999999997,,4.1674,,335.00939999999997,3.3385
ore_ont_6712.owl,42183,0,110463,68125,68125,0,0,52,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,9.3904,33.1503,432.9111,2.0798,15.7667,13.3563,4.4115,0.447,3.947,0.4826,2.8268,1.4307,1.3178,9.837399999999999,37.097300000000004,433.39369999999997,4.9066,17.197400000000002,14.6741,4.4115
ore_ont_2874.owl,51667,0,192509,140699,140482,0,217,0,144,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,54.3249,,,63.3803,0.6845,26.8321,0.6841,6.7776,1.9836,2.0632,,,,61.1025,,,63.3803
ore_ont_3733.owl,81150,12,253868,172686,124611,48064,11,4,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,6.3001,35.7538,,1.3606,5.4791,5.1308,4.8819,0.9805,2.6084,1.0254,4.7745,2.2114,1.9783,7.2806,38.3622,,6.1350999999999996,7.6905,7.1091,4.8819
ore_ont_4054.owl,30169,8,268374,238200,57795,180400,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,,13.9861,,0.4805,25.402,20.3325,4.7494,1.132,1.8072,1.3582,6.2234,0.8414,0.922,,15.7933,,6.7039,26.2434,21.2545,4.7494
ore_ont_5358.owl,30169,8,268374,238200,57795,180400,5,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,,14.2304,,0.511,22.2722,20.1049,4.8504,1.1452,1.8037,1.3924,6.3677,0.9011,0.8637,,16.0341,,6.8787,23.1733,20.968600000000002,4.8504
ore_ont_9886.owl,60970,0,195223,134248,134244,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,122.8279,4.4098,966.2803,0.3934,303.6479,312.1052,3.1287,0.6635,2.0423,0.6168,3.6887,1.4883,1.2868,123.4914,6.4521,966.8971,4.0821,305.1362,313.39200000000005,3.1287
ore_ont_1357.owl,60974,0,195230,134251,134246,0,5,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,138.8915,5.8507,1113.195,0.4045,0.9419,0.8417,2.987,0.6721,2.1145,0.6217,3.5903,1.5236,1.3368,139.5636,7.965199999999999,1113.8166999999999,3.9948,2.4655,2.1785,2.987
ore_ont_14355.owl,23854,144897,219662,195804,50905,144897,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,18.6517,4.0887,,0.3093,4.2716,4.0947,3.5884,1.0483,2.8915,1.777,5.059,2.9572,1.7996,19.700000000000003,6.9802,,5.3683000000000005,7.2288,5.894299999999999,3.5884
ore_ont_15133.owl,23855,144897,219667,195806,50900,144897,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,18.7523,4.3414,1562.7885,0.3469,7.0514,6.5516000000000005,3.5527,1.0327,2.7864,1.822,4.9844,2.9613,1.6729,19.785,7.127800000000001,1564.6105,5.3313,10.0127,8.2245,3.5527
ore_ont_11827.owl,23855,144897,219667,195806,50900,144897,9,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,18.8106,4.3301,1516.6866,0.3436,7.1481,6.4389,3.4792,1.0094,2.7744,1.8011,4.9645,2.9187,1.7533,19.82,7.1045,1518.4877,5.3081000000000005,10.0668,8.1922,3.4792
ore_ont_12208.owl,37745,0,175653,137839,137732,0,107,0,69,0,OWL2_DL - OWL2_FULL,OWL2_DL,1139.4558,190.5582,,0.3481,34.0825,28.6477,3.1761,0.5823999999999999,2.0764,0.4513,4.4473,2.3872,2.4586,1140.0382,192.6346,,4.7954,36.4697,31.1063,3.1761
ore_ont_4802.owl,55204,0,196171,140957,140955,0,2,0,10,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,32.181,25.8407,967.7282,0.8864,,,3.4387,0.6487,2.0932,0.5812,3.6557,2.1888,2.0941,32.829699999999995,27.933899999999998,968.3094,4.5421,,,3.4387
ore_ont_283.owl,59937,0,182226,122284,122280,0,4,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,233.4592,4.1981,1408.0998,0.3635,327.6398,369.4706,2.8945,0.6533,1.8643,0.559,3.7347,1.3902,1.2384,234.1125,6.0624,1408.6588,4.0982,329.03,370.709,2.8945
ore_ont_8445.owl,337,26615,138727,138242,578,137612,52,49,99,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.2759,,,,,,2.5161,0.5708,,0.3624,4.5672,1.5155,,2.8467000000000002,,,,,,2.5161
ore_ont_4669.owl,72990,0,185780,112778,112767,0,11,0,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,,0.6903,13.0788,0.8392000000000001,5.0506,2.0904,1.7294,,,,,,,
ore_ont_16286.owl,60685,4763,184475,116788,105064,4777,6947,2275,4727,0,OWL2_DL - OWL2_FULL,OWL2_DL,38.9509,42.4005,1284.8136,0.4641,33.8612,33.5493,3.0376,0.5949,2.2724,0.8642,2.9154,1.723,1.4099,39.5458,44.6729,1285.6778,3.3795,35.584199999999996,34.9592,3.0376
ore_ont_11287.owl,415,7524,149335,148783,553,148016,214,27,110,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,2.0426,0.4274,0.6476999999999999,0.1827,4.5399,0.9864,0.943,,,,,,,2.0426
ore_ont_7496.owl,25523,155169,223804,198277,43106,155169,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,18.5386,3.4425,1281.6014,0.6923,3.3824,3.0912,3.5885,0.9833,2.8519,1.9424,4.7436,2.9742,1.6188,19.5219,6.2943999999999996,1283.5438,5.4359,6.3566,4.71,3.5885
ore_ont_14154.owl,793,26965,143909,143094,1506,141582,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,,20.657,,0.0404,,,4.5468,0.4226,0.8971,0.3987,6.5118,1.0598,1.0003,,21.5541,,6.5522,,,4.5468
ore_ont_15725.owl,582,26163,146315,145711,1123,144582,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,,13.2824,,0.0158,,,2.9212,0.4355,0.8797,0.3903,4.7133,0.9853,1.0183,,14.1621,,4.7291,,,2.9212
ore_ont_16444.owl,59125,0,213611,154314,154189,0,125,0,173,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,43.8925,57.5642,1299.7248,0.9525,44.1493,48.4618,3.7964,0.7863,2.353,0.659,4.194,2.4954,2.4226,44.678799999999995,59.9172,1300.3838,5.1465,46.6447,50.8844,3.7964
ore_ont_3100.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,6.2688,17.5254,,0.6859,89.7614,82.088,3.8577,0.9534,2.8636,1.4305,4.4672,3.1518,2.208,7.2222,20.389000000000003,,5.1531,92.91319999999999,84.29599999999999,3.8577
ore_ont_13423.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,5.9196,17.5424,,0.689,93.9544,81.9926,3.853,0.9511,2.8936,1.4042,4.4892,2.9548,2.153,6.8707,20.436,,5.1782,96.90920000000001,84.1456,3.853
ore_ont_11459.owl,78983,47114,247817,168828,121710,47114,4,0,7,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,6.2518,17.4585,,0.6632,96.219,79.96849999999999,3.8491,0.9548,3.0153,1.2818,4.4538,2.9815,2.1496,7.2066,20.4738,,5.117,99.20049999999999,82.1181,3.8491
ore_ont_6627.owl,34209,19,262024,227609,78696,148736,177,0,206,15,OWL2_DL - OWL2_FULL,OWL2_DL,,,,3.2938,,,7.7865,1.055,2.3316,0.9633,6.628,1.1804,1.2656,,,,9.921800000000001,,,7.7865
ore_ont_3696.owl,38711,163648,241063,202353,38705,163648,0,0,0,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,,3.6417,116.4127,0.1993,3.3898,3.1986,3.6741,1.1284,2.8136,1.8848,5.1183,2.9373,1.7799,,6.4553,118.2975,5.3176,6.3271,4.9785,3.6741
ore_ont_12012.owl,41717,0,137526,95706,95706,0,0,0,103,0,OWL2_DL - OWL2_FULL,OWL2_DL,4.8401,7.6684,335.39140000000003,0.4733,3.9017,3.8779,2.6,0.4314,1.5155,0.4167,2.8868,1.4476,1.4948,5.2715,9.1839,335.8081,3.3601,5.3492999999999995,5.3727,2.6
ore_ont_14817.owl,58364,0,214246,155724,155597,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,35.006,,,38.9417,0.7889999999999999,3.0912,0.7061999999999999,4.7384,2.4578,2.4272,,,,39.7444,,,38.9417
ore_ont_9791.owl,58387,0,214334,155789,155662,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,35.4241,,,37.9199,0.7428,3.0591,0.6923,4.7291,2.5637,2.3804,,,,40.153200000000005,,,37.9199
ore_ont_13229.owl,58387,0,214334,155789,155662,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,35.2737,,,38.6039,0.7543,3.1239,0.7188,4.7736,2.5252,2.4783,,,,40.0473,,,38.6039
ore_ont_5162.owl,58389,0,214339,155792,155665,0,127,0,158,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,35.1041,,,37.9139,0.77,3.1251,0.6818,4.7912,2.5939,2.4716,,,,39.895300000000006,,,37.9139
ore_ont_2504.owl,9463,22012,169498,159997,68637,91351,9,26,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.5819,5.6422,280.2966,0.151,2.0774,,4.1512,0.7242999999999999,1.7082,0.5187,6.2219,9.2533,,4.3062000000000005,7.3504,280.81530000000004,6.3729,11.3307,,4.1512
ore_ont_4242.owl,1902,32075,139325,137397,2707,134678,12,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,1.1243,,0.0115,,,2.0377,0.4281999999999999,0.7269,0.4356,3.9028,1.0758,1.0823,,1.8512,,3.9143,,,2.0377
ore_ont_12985.owl,63981,0,208670,144659,144635,0,24,0,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,115.5245,5.5877,1290.232,0.4874,717.8389,911.9639,3.4118,0.7408,2.2702,0.6877,3.9544,1.675,1.5651,116.2653,7.8579,1290.9197,4.4418,719.5138999999999,913.529,3.4118
ore_ont_8787.owl,17562,180242,227924,210355,30113,180242,0,0,8,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,3.1643,1621.3987,0.64,79.0174,68.3103,3.5124,1.1135,3.0678,2.1695,4.9016,3.3392,1.8379,,6.2321,1623.5682,5.5416,82.3566,70.1482,3.5124
ore_ont_954.owl,60977,0,221802,160648,160490,0,158,0,179,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,380.4913,,1.3217,,,4.5532,0.8106,2.6266,0.7308,4.4679,2.5907,2.5959,,383.1179,,5.7896,,,4.5532
ore_ont_13224.owl,44354,0,192934,148560,148555,0,5,0,20,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,323.6336,37.8387,,0.7688,,,4.8635,0.7105,2.9518,0.5687,5.769,2.0021,1.9869,324.3441,40.7905,,6.5378,,,4.8635
ore_ont_2820.owl,61802,0,186759,124863,124773,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,250.1228,5.5494,1618.6465,0.4188,,1008.3071,3.153,0.7155,2.0249,0.6384,3.8878,1.5491,1.3673,250.8383,7.574300000000001,1619.2849,4.3065999999999995,,1009.6744,3.153
ore_ont_1370.owl,20977,0,303335,282349,38375,243972,2,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,,5.6893,,0.8318,,,5.0024,1.2819,1.3978,1.089,6.7071,0.6372,0.7669,,7.0871,,7.5389,,,5.0024
ore_ont_7728.owl,64498,0,206485,141958,141935,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,120.3773,5.4819,1399.9839,0.481,827.6419,803.461,3.4259,0.7673,2.2324,0.6788000000000001,3.9053,1.6509,1.4624,121.14460000000001,7.714300000000001,1400.6626999999999,4.3863,829.2927999999999,804.9234,3.4259
ore_ont_2134.owl,57745,0,203946,146172,146149,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,109.263,5.2649,1149.3926,0.4611,1029.5846,925.5635,3.2781,0.7578,2.2665,0.6373,3.949,1.6065,1.4753,110.02080000000001,7.5314,1150.0299,4.4101,1031.1911,927.0387999999999,3.2781
ore_ont_11778.owl,79353,0,222389,143003,142975,0,28,0,34,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,8.8645,,0.5829,2.2188,1.8753,3.6153,0.804,2.3784,0.8588,3.9497,1.8615,1.5792,,11.242899999999999,,4.5326,4.080299999999999,3.4545,3.6153
ore_ont_16519.owl,66996,0,213282,146257,146234,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,122.8207,5.8074,1339.3411,0.5013,930.0556,886.6321,3.5422,0.7613,2.2717,0.7256,4.0534,1.7456,1.5002,123.58200000000001,8.0791,1340.0667,4.5546999999999995,931.8012,888.1323,3.5422
ore_ont_4755.owl,27890,7,323032,295138,50954,244181,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,,7.4157,,0.3516,17.0595,13.3912,5.4228,1.346,1.7864,1.3614,7.6958,0.7986,0.9312,,9.2021,,8.0474,17.8581,14.3224,5.4228
ore_ont_14861.owl,27899,7,323312,295396,51209,244182,5,0,17,0,OWL2_DL - OWL2_FULL,OWL2_DL,,9.005,,0.3643,,14.3626,5.4602,1.3502,1.8009,1.2664,7.7898,0.7518,0.9029,,10.805900000000001,,8.1541,,15.265500000000001,5.4602
ore_ont_15621.owl,643,31977,168536,167871,1210,166655,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,,21.2555,,0.0242,,,3.7926,0.5189,0.9857,0.4332,5.8791,1.2328,1.1959,,22.241200000000003,,5.9033,,,3.7926
ore_ont_10838.owl,4327,95653,183463,179019,2537,176324,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,0.7867,,,17.4653,0.8659,2.1044,0.9848,19.1728,2.5453,1.8986,,,,19.9595,,,17.4653
ore_ont_11270.owl,41648,85,164991,123176,123061,86,29,20,148,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,9.5999,,,18.9621,0.5529000000000001,2.3409,0.5508,11.4916,6.7331,8.6956,,,,21.0915,,,18.9621
ore_ont_10621.owl,41648,85,164991,123176,123061,86,29,20,148,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,9.1324,,,21.1705,0.5697,2.2787,0.4928,11.3397,6.0793,8.3075,,,,20.4721,,,21.1705
ore_ont_7343.owl,19516,0,177005,157488,157488,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,26.3495,3.5702,165.0367,0.2115,0.8431,0.7678,2.324,0.5992999999999999,1.6029,0.3434,4.6379,1.602,2.0696,26.9488,5.1731,165.3801,4.8494,2.4451,2.8373999999999997,2.324
ore_ont_318.owl,34134,11,350198,316057,62848,253200,9,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,,5.9493,,0.4214,4.9213,4.2048,5.7886,1.3914,1.771,1.1002,8.145,1.0147,1.054,,7.7203,,8.5664,5.936,5.2588,5.7886
ore_ont_2828.owl,86012,0,263723,177701,177695,0,6,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,106.2585,,0.9396,220.8645,246.6314,5.4493,1.0354,3.3562,0.9597,5.6736,2.2974,2.0378,,109.6147,,6.613200000000001,223.1619,248.66920000000002,5.4493
ore_ont_3087.owl,4192,95453,195100,190791,2537,188096,158,0,118,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,0.8573,,,18.6616,0.9433,2.0055,1.2439,20.6273,2.4621,1.9279,,,,21.4846,,,18.6616
ore_ont_1820.owl,74682,0,212813,138037,137947,0,90,0,94,0,OWL2_DL - OWL2_FULL,OWL2_DL,417.1462,6.9807,,0.5528,,1205.5289,3.9143,0.8196,2.3707,0.7722,4.5869,1.8474,1.3918,417.9658,9.3514,,5.1396999999999995,,1206.9207000000001,3.9143
ore_ont_2469.owl,74839,0,213389,138452,138357,0,95,0,99,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,21.6288,,0.5751,2.2577,1.9837,3.7107,0.8219,2.3542,0.7505999999999999,4.3878,1.8335,1.4088,,23.982999999999997,,4.9629,4.0912,3.3925,3.7107
ore_ont_7567.owl,68820,0,244019,175170,175147,0,23,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,270.1057,6.6428,,0.525,1096.0144,1250.7111,3.7517,0.8636,2.6084,0.7782,4.7665,1.9677,1.7521,270.96930000000003,9.2512,,5.2915,1097.9821,1252.4632,3.7517
ore_ont_16829.owl,68977,0,244595,175585,175557,0,28,0,34,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,,6.9543,,0.5646,3.0115,2.7752,3.7248,0.9205,2.5751,0.7626,4.6655,1.9711,1.7762,,9.529399999999999,,5.2301,4.9826,4.5514,3.7248
