Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading
ore_ont_15576.owl,269,0,535,266,266,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0048,0.025,0.0075,0.0319,0.0184,0.0157
ore_ont_10407.owl,51,0,238,107,107,0,0,43,38,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0069,,0.0070999999999999,0.0326,0.0155,0.0139
ore_ont_9941.owl,51,0,238,107,107,0,0,43,38,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0055,,0.0084,0.0322,0.0153999999999999,0.0139
ore_ont_1662.owl,74,2,385,220,146,1,73,0,91,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0112,0.0217,0.0075,0.0296,0.0162,0.0126
ore_ont_14273.owl,72,10,382,220,142,7,71,0,90,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0069999999999999,0.0228,0.0077,0.0329,0.0139999999999999,0.0135
ore_ont_11522.owl,123,0,472,271,242,0,29,0,79,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0081,0.0229,0.0084999999999999,0.0335,0.0180999999999999,0.0163
ore_ont_10823.owl,74,5,386,222,146,3,73,0,90,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0055,0.0219,0.008,0.0331,0.0147,0.0121
ore_ont_13524.owl,77,2,400,229,152,1,76,0,94,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0052,0.0215999999999999,0.0086,0.0306,0.0173,0.0132
ore_ont_420.owl,170,5,419,198,193,5,0,4,47,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0069999999999999,0.0319,0.0084,0.03,0.0185,0.0145
ore_ont_7417.owl,117,63,479,328,168,135,25,12,23,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0046,0.034,0.0097,0.0383,0.0205,0.0165
ore_ont_12653.owl,22,0,254,178,158,0,20,19,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,0.0482999999999999,0.0078999999999999,0.0321,0.0165,0.0141
ore_ont_14831.owl,8,2,348,213,108,1,104,0,128,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0065,0.0223,0.0081,0.0334,0.0144999999999999,0.0136
ore_ont_16594.owl,167,0,433,255,247,0,8,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0061,0.0236,0.0079,0.0327,0.0156,0.0155
ore_ont_3592.owl,45,1,364,245,237,1,7,33,42,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,0.0372,0.0076999999999999,0.0345,0.017,0.0144
ore_ont_8226.owl,105,0,269,137,128,0,9,0,27,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0055999999999999,0.0215,0.0076,0.031,0.0152,0.0137
ore_ont_6485.owl,120,0,327,201,191,0,10,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0057,0.0405,0.0078,0.0343,0.0174,0.016
ore_ont_8806.owl,166,0,451,274,268,0,6,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0059,0.0237,0.0078999999999999,0.0353,0.0155,0.0158
ore_ont_6812.owl,88,0,186,98,98,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.004,0.0169,0.0070999999999999,0.0285,0.0138,0.0131
ore_ont_5742.owl,88,0,186,98,98,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0038,0.02,0.0062999999999999,0.0306999999999999,0.0141999999999999,0.0134
ore_ont_6207.owl,264,0,550,281,277,0,4,0,5,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0058,0.0236,0.0084999999999999,0.0332,0.0172,0.0141
ore_ont_9736.owl,138,0,292,145,137,0,8,5,5,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.005,0.0207,0.0076,0.0293,0.0155,0.0132
ore_ont_5089.owl,111,0,381,223,159,0,64,0,49,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0056,0.0211,0.0078,0.0318,0.0179,0.0146
ore_ont_6333.owl,81,0,295,206,193,0,13,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0049,0.0424,0.0078999999999999,0.0369,0.0184,0.0167
ore_ont_14826.owl,93,0,322,165,149,0,16,0,66,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0075,0.0232,0.0081,0.0333,0.0169,0.0137
ore_ont_2837.owl,30,24,241,167,89,54,24,1,45,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,0.0302999999999999,0.0072,0.0342,0.016,0.014
ore_ont_6855.owl,13,33,324,273,124,137,12,15,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,0.0307999999999999,0.0073999999999999,0.0366999999999999,0.0183,
ore_ont_10088.owl,62,0,360,250,213,0,37,0,50,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0048,0.0224,0.0075,0.0336,0.0159,0.0131
ore_ont_3639.owl,71,0,300,189,160,0,29,4,37,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0053,0.0314,0.0076,0.0319,0.0169,0.0131
ore_ont_11497.owl,105,0,389,279,276,0,3,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.008,0.023,0.0073999999999999,0.0351,0.0158999999999999,0.0143
ore_ont_385.owl,46,8,342,232,203,11,18,10,55,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,0.0372,0.0083,0.033,0.0205999999999999,0.0143
ore_ont_11676.owl,80,6,422,242,158,5,79,0,100,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0074,0.0223,0.0087,0.0311,0.016,0.0142
ore_ont_11291.owl,55,0,255,170,162,0,8,2,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0052,0.0295,0.0076,0.0331,0.0183,0.0161
ore_ont_15461.owl,40,1,332,224,216,1,7,31,38,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,0.0351999999999999,0.0078,0.0322,0.0148,0.0158
ore_ont_12584.owl,76,8,399,229,150,4,75,0,94,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0055,0.0249999999999999,0.0087,0.0316,0.0158999999999999,0.0137
ore_ont_3936.owl,122,200,462,332,128,200,4,0,9,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0054,0.0259,0.0094,0.0362,0.0195,0.016
ore_ont_5258.owl,151,19,464,265,226,39,0,0,50,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0109,0.0232,0.0086,0.0349,0.0162,0.0144
ore_ont_3260.owl,39,1,336,224,214,1,9,35,39,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,0.0436999999999999,0.0078,0.0327,0.0178,0.0145
ore_ont_2557.owl,85,2,438,253,168,1,84,0,100,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0085,0.0239,0.0087,0.0329,0.0162,0.0127
ore_ont_258.owl,275,0,546,271,271,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0052,0.0256999999999999,0.0083,0.0327,0.0172,0.0239
ore_ont_9666.owl,21,1,308,229,163,2,64,3,56,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0049,0.0354,0.0073,0.0324,0.0152,0.0186
ore_ont_6260.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,0.0448999999999999,0.0081,0.0355,0.0213,0.0214
ore_ont_6470.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.006,0.0426,0.0079,0.0349,0.0223,0.0224
ore_ont_5572.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0060999999999999,0.0458,0.0084,0.0361999999999999,0.0183,0.0197
ore_ont_2989.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0062,0.0424,0.0078,0.0354,0.0197,0.0177
ore_ont_11523.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0047,0.046,0.0076999999999999,0.0354,0.0189,0.0176
ore_ont_10537.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0055,0.0465,0.0081,0.0384,0.0204,0.0198
ore_ont_16359.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0061,0.0457,0.0076,0.0383,0.0183,0.0196
ore_ont_6617.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0063999999999999,0.0441,0.0082999999999999,0.0352,0.02,0.0195
ore_ont_9002.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0111,0.0404,0.0086,0.0344,0.0204,0.0202
ore_ont_16855.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0112,0.0424,0.0084,0.0358,0.0219,0.0204
ore_ont_10888.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0072,0.0486,0.0075,0.0359,0.0198,0.0203
ore_ont_3270.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0055,0.043,0.0087,0.0352,0.0205,0.0195
ore_ont_202.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0073,0.0458,0.0079,0.0381,0.0198,0.0165
ore_ont_4193.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0059,0.0431999999999999,0.0078999999999999,0.0358,0.0204,0.0192
ore_ont_1902.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0052999999999999,0.0417,0.0076,0.0356,0.0183,0.0227
ore_ont_4428.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.0485,0.0084,0.0341,0.02,0.0172
ore_ont_5159.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0058,0.0417,0.0086,0.0358,0.0203,0.0225
ore_ont_13680.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0066,0.0421,0.008,0.035,0.021,0.0236
ore_ont_11901.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0065,0.0437,0.0079,0.0351,0.0193,0.0225
ore_ont_1944.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,0.0436,0.0076,0.0356,0.0211999999999999,0.0247
ore_ont_11972.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0062,0.0466,0.0076,0.0343,0.0214,0.0254
ore_ont_8951.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.0447,0.0083,0.0359,0.0182,0.0207
ore_ont_14848.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0068,0.0438,0.0078999999999999,0.0347,0.0197,0.0232
ore_ont_4936.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0097,0.0479,0.0083,0.0356999999999999,0.0218,0.0161
ore_ont_11929.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,0.045,0.0082,0.035,0.0192,0.0218
ore_ont_3789.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0116,0.0464,0.0076,0.0356,0.0195,0.017
ore_ont_3852.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0078999999999999,0.0474,0.0083,0.0355,0.0204,0.0194
ore_ont_16289.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0064,0.0501,0.0081999999999999,0.0359,0.0201,0.0159
ore_ont_3987.owl,30,47,456,346,260,61,25,37,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0075,0.0427,0.0076,0.0344,0.0203,0.0206
ore_ont_16723.owl,43,45,345,264,138,110,16,12,27,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0043999999999999,0.0306,0.0077,0.0331,0.0183,0.0149
ore_ont_3128.owl,232,0,377,136,136,0,0,0,9,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0058,0.0345,0.0091,0.0327,0.018,0.0145
ore_ont_13132.owl,64,98,591,477,146,302,29,20,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0061,0.0369,0.0085,0.0446,0.0199,0.0171
ore_ont_16626.owl,290,0,609,313,310,0,3,0,6,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0055,0.0237,0.0093,0.033,0.0169999999999999,0.0153
ore_ont_3455.owl,66,0,288,191,165,0,26,0,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.0308,0.0081999999999999,0.0316,0.0163999999999999,0.0139
ore_ont_13885.owl,36,14,488,397,141,189,67,4,51,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0053,0.0397,0.011,0.0429,0.0231,0.0184
ore_ont_16274.owl,99,115,485,369,126,230,13,6,12,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.0321,0.0093,0.0385,0.0244999999999999,0.0174
ore_ont_7003.owl,84,0,436,249,166,0,83,0,103,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0069999999999999,0.0219,0.0084999999999999,0.0316,0.0156,0.0138
ore_ont_3205.owl,59,60,362,287,167,119,1,14,2,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0057,0.0344,0.0078,0.0354,0.0211999999999999,0.0222
ore_ont_11639.owl,284,0,567,283,283,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.007,0.023,0.0077,0.031,0.0197,0.0148
ore_ont_16267.owl,121,163,660,479,172,249,58,0,62,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0066,0.0288,0.0093,0.0406,0.0215,0.0173
ore_ont_6378.owl,329,0,666,337,337,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.007,0.0267999999999999,0.009,0.0336,0.0185,0.0152
ore_ont_11003.owl,130,0,407,257,243,0,14,2,19,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0058,0.0371,0.0087,0.0334,0.0167,0.0154
ore_ont_16630.owl,30,152,374,290,98,183,8,16,39,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0087,0.0381,0.0088,0.0395999999999999,0.022,0.0161
ore_ont_10388.owl,98,1,463,282,224,1,57,9,74,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0046,0.0370999999999999,0.0086,0.0354,0.0175999999999999,0.0148
ore_ont_11296.owl,28,42,363,286,164,102,20,11,39,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,0.0338,0.008,0.0349,0.0192,0.0153
ore_ont_16814.owl,28,42,364,287,163,102,22,11,39,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0043,0.0412,0.0083,0.0385,0.0173,0.0144
ore_ont_304.owl,137,1,549,334,304,0,30,0,80,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0069999999999999,0.0244999999999999,0.0086,0.0383,0.0174,0.0175
ore_ont_105.owl,295,0,642,347,347,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.006,0.028,0.0092,0.0334,0.0169,0.0155
ore_ont_12107.owl,36,0,465,352,251,0,101,0,78,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0046,0.1207,0.008,0.038,0.0191,0.0169
ore_ont_178.owl,49,8,405,275,244,11,20,17,65,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.005,0.0366999999999999,0.0081,0.0354,0.0196,0.0154
ore_ont_14327.owl,364,0,550,186,186,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0060999999999999,0.026,0.0085,0.0315,0.0178,0.0138
ore_ont_7394.owl,437,0,686,249,249,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0051,0.0317,0.0085,0.0324,0.0209,0.0176
ore_ont_16197.owl,65,58,315,227,109,118,0,6,18,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,0.0318,0.0077,0.0363,0.0186999999999999,0.0159
ore_ont_541.owl,60,0,353,255,207,0,48,0,40,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,0.0512,0.0076999999999999,0.0384,0.0192,0.0192
ore_ont_12150.owl,127,131,445,291,140,132,19,0,28,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0058,0.022,0.0087999999999999,0.0349,0.0183,0.0199
ore_ont_10894.owl,148,109,568,411,169,237,5,6,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0052999999999999,0.0347,0.0088,0.0377,0.0232,0.0214
ore_ont_9904.owl,47,1,344,246,196,2,48,1,51,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0063999999999999,0.0371,0.0081,0.0347,0.0161,0.0158
ore_ont_9928.owl,167,0,671,500,166,333,1,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0072,0.0215,0.0112,0.0392,0.0174,0.0165
ore_ont_5978.owl,167,0,671,500,166,333,1,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0081,0.0237999999999999,0.0111,0.039,0.0165,0.0168
ore_ont_1342.owl,58,12,410,279,242,20,17,15,59,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0056,0.042,0.0086,0.0355,0.0186,0.0173
ore_ont_10752.owl,99,0,237,138,138,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0045,0.0175,0.0068,0.0296999999999999,0.0135,0.0141
ore_ont_6338.owl,99,9,519,299,196,5,98,0,121,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0069,0.0261,0.0086,0.033,0.0153999999999999,0.0145
ore_ont_7073.owl,97,0,499,288,192,0,96,0,114,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0057,0.0226,0.0079,0.0328,0.0174999999999999,0.0138
ore_ont_10362.owl,111,2,474,309,255,4,50,0,55,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0052,0.0345,0.0077,0.0349,0.0180999999999999,0.0185
ore_ont_7789.owl,49,122,538,437,130,290,17,17,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,0.0365,0.0092,0.0453,0.0219,0.0187
ore_ont_13064.owl,41,0,441,331,325,0,6,37,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0421999999999999,0.0083,0.038,0.0208,0.0172
ore_ont_1988.owl,115,94,428,310,100,210,0,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0058,0.0248,0.009,0.0366,0.0183,0.018
ore_ont_16010.owl,214,0,431,217,217,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0060999999999999,0.0231,0.0082,0.031,0.015,0.0155
ore_ont_3281.owl,127,83,563,420,189,219,12,6,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0061,0.0425,0.0091,0.0443,0.0237,0.0229
ore_ont_7525.owl,98,0,534,373,263,0,110,3,60,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0043,0.1021,0.0087,0.0363999999999999,0.0197,0.018
ore_ont_11004.owl,29,54,518,405,267,109,29,37,47,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0075,0.0424,0.0079,0.0394,0.0221999999999999,
ore_ont_10340.owl,105,2,543,313,208,1,104,0,125,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0092,0.0255999999999999,0.0091,0.0335,0.0165,0.0147
ore_ont_12007.owl,294,0,620,326,326,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0066,0.0271,0.0085,0.0326,0.0165,0.0159
ore_ont_3258.owl,325,0,749,399,362,0,37,0,26,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0063,0.0462,0.0089,0.0373999999999999,0.0201,0.0169
ore_ont_11125.owl,59,0,496,320,298,0,22,75,43,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0045,0.04,0.0082,0.035,0.0153,0.0142
ore_ont_4767.owl,335,0,687,347,344,0,3,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0057,0.0256999999999999,0.0085,0.0345,0.0194,0.0152
ore_ont_2753.owl,249,0,617,366,366,0,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0102,0.0289,0.0082,0.0381,0.0180999999999999,0.0173
ore_ont_14816.owl,111,6,578,335,220,5,110,0,132,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0066,0.0259,0.0086,0.0342,0.0164,0.0128
ore_ont_10199.owl,36,84,419,336,120,180,36,0,47,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0065,0.0226,0.0079,0.0372,0.0179,0.0166
ore_ont_7800.owl,36,84,419,336,120,180,36,0,47,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0089,0.0232,0.0075,0.036,0.0177,0.0175
ore_ont_10769.owl,91,0,471,270,180,0,90,0,110,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0051,0.0242,0.0077,0.0336,0.0164,0.014
ore_ont_3053.owl,87,85,524,396,203,192,1,20,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0064,0.0379,0.008,0.0406,0.0205,0.0194
ore_ont_13053.owl,394,0,794,399,399,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0064,0.0264,0.0101999999999999,0.0374,0.0197,0.0151
ore_ont_11010.owl,256,0,630,372,372,0,0,0,2,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0081,0.0307,0.0083,0.0363999999999999,0.0191,0.0166
ore_ont_13077.owl,96,30,544,339,158,106,75,19,90,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0139,0.0366,0.0114,0.0419,0.0211999999999999,
ore_ont_10285.owl,135,30,572,362,142,102,118,7,69,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0058,0.0463,0.0094,0.0368,0.0203999999999999,
ore_ont_8166.owl,46,0,446,325,291,0,34,24,52,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,0.0416,0.0083,0.0358,0.0184,0.0166
ore_ont_5404.owl,134,0,708,444,196,0,248,0,133,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0059,0.0347,0.0086,0.0392,0.0196,0.0158
ore_ont_6495.owl,37,0,463,356,234,0,122,0,70,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0062,0.0485,0.0078999999999999,0.0379,0.0156,0.0155
ore_ont_11203.owl,59,48,562,334,94,103,137,0,170,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.006,0.0229,0.0093,0.0388,0.018,0.0191
ore_ont_14517.owl,107,18,568,336,212,18,106,0,125,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0063,0.0289999999999999,0.0093,0.0348,0.016,0.0134
ore_ont_14379.owl,80,45,465,342,200,140,2,23,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0051,0.0598,0.01,0.0437,0.0264,
ore_ont_15737.owl,111,4,574,332,220,2,110,0,131,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0062,0.0258,0.0094,0.0346,0.0168,0.0138
ore_ont_15672.owl,83,16,402,284,206,49,29,0,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,0.0387,0.0079,0.0378,0.0203,0.018
ore_ont_11401.owl,145,0,625,422,323,0,99,3,55,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0078999999999999,0.102,0.0091,0.0374,0.018,0.0161
ore_ont_7576.owl,389,0,812,422,422,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0068,0.0261,0.0099,0.0361,0.0212,0.0162
ore_ont_185.owl,83,14,401,283,208,47,28,0,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0048,0.0375,0.0085,0.04,0.0186,0.0178
ore_ont_13066.owl,116,12,609,355,230,10,115,0,138,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0058,0.0259,0.0096,0.0354,0.0196,0.0168
ore_ont_2229.owl,128,0,447,319,319,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.005,0.0233,0.0075,0.0351,0.0176,0.0167
ore_ont_8949.owl,113,0,582,336,224,0,112,0,133,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0078,0.0255,0.0092,0.0354,0.0158,0.0141
ore_ont_778.owl,123,10,382,249,232,12,5,0,11,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0043999999999999,0.0399,0.0086,0.0584,0.0188,0.0171
ore_ont_11533.owl,35,25,480,379,195,173,11,43,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0371,0.0105,0.0436,0.0193,
ore_ont_5679.owl,129,0,449,320,320,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0043,0.0279999999999999,0.0074,0.0361,0.0188,0.0171
