Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Consistency,HermiT_Consistency,JFact_Consistency,Konclude_Consistency,Openllet_Consistency,Pellet_Consistency,KoncludeCLI_Consistency,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Consistency_LoadingAdded,HermiT_Consistency_LoadingAdded,JFact_Consistency_LoadingAdded,Konclude_Consistency_LoadingAdded,Openllet_Consistency_LoadingAdded,Pellet_Consistency_LoadingAdded,KoncludeCLI_Consistency_LoadingAdded
ore_ont_11357.owl,44,0,287,197,194,0,3,24,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,0.0006000000000000001,0.0301,0.0022,0.0067,0.0068,0.0173,0.0056,0.0367999999999999,0.0074,0.0328,0.015,0.0148,0.0065,0.037399999999999906,0.0375,0.035,0.0217,0.0216,0.0173
ore_ont_13483.owl,48,4,220,133,128,2,3,26,14,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0003,0.0004,0.0263,0.0019,0.0063,0.0046999999999999,0.0169,0.0044,0.0314,0.008,0.0298,0.0148,0.0133,0.0047,0.031799999999999995,0.0343,0.0317,0.0211,0.017999999999999898,0.0169
ore_ont_8047.owl,16,2,274,211,208,3,0,27,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0006,0.0007,0.0366,0.0021,0.0066999999999999,0.006,0.0171,0.0037,0.0299,0.0068,0.0333,0.0162,0.014,0.0043,0.0306,0.0434,0.0354,0.0228999999999999,0.02,0.0171
ore_ont_9994.owl,28,43,289,205,151,52,2,32,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0007,0.0019,0.0349,0.002,0.0073999999999999,0.0085,0.0174,0.0051,0.035,0.0077,0.031,0.016,0.0144,0.0058000000000000005,0.0369,0.0426,0.033,0.0233999999999999,0.0229,0.0174
ore_ont_1618.owl,36,0,216,144,141,0,3,23,14,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0008,0.0013,0.0309,0.002,0.0068,0.007,0.0169,0.004,0.0309999999999999,0.0072,0.0293,0.0137,0.013,0.0048000000000000004,0.0322999999999999,0.0381,0.0313,0.0205,0.02,0.0169
ore_ont_7464.owl,32,1,239,160,155,1,4,27,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0008,0.0006999999999999999,0.0328,0.0019,0.0067,0.0058,0.0169,0.0047,0.0324,0.0072,0.0295,0.0170999999999999,0.0134,0.0055000000000000005,0.0331,0.04,0.0314,0.0237999999999999,0.019200000000000002,0.0169
ore_ont_6735.owl,214,0,427,213,213,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0003,0.0005,0.0122,0.0021,0.0033,0.0027,0.0138,0.005,0.0228,0.0077,0.03,0.017,0.0136,0.0053,0.0233,0.0199,0.0321,0.020300000000000002,0.0163,0.0138
ore_ont_10176.owl,171,0,278,104,104,0,0,0,3,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0006,0.0006000000000000001,0.0181,0.0021,0.0059,0.0049999999999999,0.0138,0.0067,0.0317,0.0073999999999999,0.0331,0.0164,0.0125,0.0073,0.0323,0.0254999999999999,0.035199999999999995,0.0223,0.0174999999999999,0.0138
ore_ont_15229.owl,93,0,221,123,118,0,5,2,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0007,0.0005,0.0183,0.002,0.0056,0.0055,0.017,0.0076,0.0355,0.0079,0.0298,0.0158,0.015,0.0083,0.036,0.0262,0.0318,0.021400000000000002,0.020499999999999997,0.017
ore_ont_12101.owl,33,1,243,162,157,1,4,27,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0007,0.0019,0.0392,0.002,0.0062,0.0073,0.0171,0.0047,0.0307999999999999,0.0073999999999999,0.0299,0.0152,0.0147,0.0054,0.0326999999999999,0.0465999999999999,0.0319,0.0214,0.022,0.0171
ore_ont_14486.owl,117,0,245,128,128,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0005,0.0003000000000000001,0.0125,0.002,0.0035,0.0024,0.0132,0.0037,0.0191,0.0069999999999999,0.0299,0.0153,0.0125,0.004200000000000001,0.0194,0.0194999999999999,0.0319,0.0188,0.0149,0.0132
ore_ont_8094.owl,45,0,297,212,162,0,50,0,41,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0008,0.0013,0.0261,0.0019,0.0116,0.0113,0.0174,0.0053,0.0363999999999999,0.0072,0.0312,0.0151,0.0159,0.0061,0.0376999999999999,0.0333,0.0331,0.0267,0.027200000000000002,0.0174
ore_ont_714.owl,23,7,302,227,131,9,79,9,44,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,,0.027,0.0023,0.0165,,0.0175,0.0083,,0.0076999999999999,0.0334,0.0200999999999999,0.0159,0.0092,,0.0346999999999999,0.035699999999999996,0.036599999999999897,,0.0175
ore_ont_10264.owl,63,0,325,186,124,0,62,0,76,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0011,0.0005,0.0298,0.0019,0.0092,0.0076,0.0136,0.0053,0.0217,0.0074,0.0289,0.0141,0.0123,0.0064,0.0222,0.0372,0.030799999999999998,0.0233,0.0199,0.0136
ore_ont_13737.owl,69,58,315,206,130,58,18,6,35,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0012,0.0042,0.0346,0.0018,0.0099,0.0119999999999999,0.0196,0.0078999999999999,0.0392,0.0086,0.0333,0.0175,0.0148,0.0090999999999999,0.0434,0.0432,0.035100000000000006,0.0274,0.0267999999999999,0.0196
ore_ont_5696.owl,124,0,382,258,258,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0006,0.0006000000000000001,0.0135,0.0019,0.0043,0.0039,0.017,0.0048,0.0253,0.0064,0.0306,0.0158,0.0161,0.005399999999999999,0.0259,0.0199,0.0325,0.0201,0.02,0.017
ore_ont_3806.owl,116,19,334,213,189,21,3,0,6,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0031,0.0024,0.0581,0.0026,0.0145,0.0095,0.0201,0.0053,0.0279,0.0072,0.0354,0.0188,0.0177,0.0084,0.0303,0.0653,0.038,0.0333,0.027200000000000002,0.0201
ore_ont_3504.owl,52,2,242,148,125,0,23,7,35,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,0.0002,0.0273,0.0022,0.0076,0.0081,0.0172,0.0045,0.0355,0.0075,0.0304,0.0151999999999999,0.0134,0.005399999999999999,0.035699999999999996,0.0348,0.0326,0.0227999999999999,0.0215,0.0172
ore_ont_2652.owl,93,0,352,209,143,0,66,0,51,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0009,0.0005,0.0257,0.0023,0.0118,0.0087999999999999,0.0139,0.0053999999999999,0.0251,0.0076,0.033,0.0165,0.0125,0.006299999999999899,0.0256,0.0333,0.0353,0.0283,0.021299999999999902,0.0139
ore_ont_2654.owl,172,1,390,217,216,1,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0005,0.0006000000000000001,0.0168,0.002,0.003,0.0028,0.0138,0.004,0.021,0.0078999999999999,0.0317,0.0158,0.0146,0.0045000000000000005,0.0216,0.0246999999999999,0.0337,0.0188,0.0174,0.0138
ore_ont_3250.owl,87,3,252,157,142,6,9,0,9,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0007,0.0060999999999999,0.0217,0.002,0.0072,0.0069,0.0187,0.0053999999999999,0.0334,0.0073999999999999,0.0337,0.0174,0.0169,0.0060999999999999,0.039499999999999896,0.0290999999999999,0.0357,0.024599999999999997,0.023799999999999998,0.0187
ore_ont_8335.owl,116,0,426,305,132,166,7,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0008,0.0014,0.024,0.0022,0.0044,0.0036,0.0143,0.0055,0.0245,0.0098,0.0336,0.0162,0.0122,0.0063,0.0259,0.0338,0.0358,0.0206,0.0158,0.0143
ore_ont_2775.owl,116,0,426,305,132,166,7,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0004,0.0012,0.0231,0.002,0.0045,0.0039999999999999,0.0142,0.0045,0.0234,0.0101999999999999,0.0333,0.0139,0.0128,0.0049,0.0246,0.0332999999999999,0.035300000000000005,0.0184,0.016799999999999902,0.0142
ore_ont_3082.owl,121,0,241,120,120,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0006,0.0005,0.0116,0.0018,0.0033,0.0024999999999999,0.0135,0.0043,0.0203,0.0071,0.0283999999999999,0.014,0.0124,0.0049,0.0208,0.0187,0.0301999999999999,0.0173,0.0148999999999999,0.0135
ore_ont_9031.owl,197,0,419,216,216,0,0,0,6,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0006,0.0006000000000000001,0.0169,0.0018,0.0056,0.004,0.014,0.0068,0.0236,0.0075,0.0305,0.0161,0.0152,0.0073999999999999995,0.0242,0.024399999999999998,0.0323,0.0217,0.019200000000000002,0.014
ore_ont_8665.owl,148,0,390,234,227,0,7,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0006,0.0003000000000000001,0.0186,0.002,0.0052,0.0056,0.0139,0.0052,0.0290999999999999,0.0073999999999999,0.0321,0.017,0.0144,0.0058,0.029399999999999902,0.025999999999999898,0.0341,0.0222,0.02,0.0139
ore_ont_16827.owl,80,99,442,269,166,103,0,0,93,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0014,0.0014,0.0537,0.0019,0.0108,0.0083,0.0141,0.0125,0.0234999999999999,0.0089,0.0336,0.0186,0.0142,0.013900000000000001,0.024899999999999898,0.0626,0.0355,0.0294,0.0225,0.0141
ore_ont_11380.owl,128,0,409,218,162,0,56,0,63,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0012,0.0005,0.031,0.0021,0.0086,0.0076,0.0184,0.0066,0.0284,0.0083,0.0327,0.0167,0.0131,0.0078,0.028900000000000002,0.0393,0.0348,0.0253,0.0207,0.0184
ore_ont_13759.owl,140,0,313,154,149,0,5,9,10,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0006,0.0005,0.0179,0.002,0.0049,0.0044,0.0175,0.0106,0.0343,0.007,0.0283999999999999,0.0153,0.0128,0.0112,0.0348,0.0249,0.0303999999999999,0.0202,0.0172,0.0175
ore_ont_2012.owl,72,0,368,225,103,0,122,3,69,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.001,0.0002,0.0266,0.002,0.1021,0.1004999999999999,0.0187,0.0052,0.0426,0.0075,0.0343,0.0167,0.0137,0.0062,0.0428,0.0341,0.0363,0.11879999999999999,0.1141999999999999,0.0187
ore_ont_7517.owl,79,41,241,149,96,45,8,5,10,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,0.0017,0.0271,0.002,0.0075,0.0086,0.0193,0.005,0.0354,0.0084,0.0328,0.019,0.0167,0.0059,0.0371,0.0355,0.034800000000000005,0.0265,0.0253,0.0193
ore_ont_13530.owl,234,0,470,235,235,0,0,0,1,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0005,0.0004,0.0147,0.0021,0.0034,0.0032,0.0144,0.0063999999999999,0.0261999999999999,0.0081999999999999,0.0291999999999999,0.0161,0.0167,0.006899999999999899,0.0265999999999999,0.0228999999999999,0.0312999999999999,0.0195,0.0199,0.0144
ore_ont_10413.owl,69,2,361,205,136,1,68,0,87,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.001,0.0006000000000000001,0.041,0.0021,0.0095,0.0072,0.0142,0.0052,0.0193,0.0079,0.0301,0.0155,0.0121,0.0062,0.0199,0.0489,0.0322,0.025,0.019299999999999998,0.0142
ore_ont_4724.owl,67,0,350,198,132,0,66,0,85,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.001,0.0005,0.0304,0.0018,0.0073,0.0093,0.014,0.0055,0.0232,0.007,0.0307,0.0152,0.0129,0.0065,0.0237,0.0374,0.0325,0.0225,0.022199999999999998,0.014
ore_ont_4223.owl,75,0,213,128,113,0,15,0,10,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0006,0.0005,0.018,0.002,0.005,0.0049,0.0135,0.0049,0.0278,0.0068,0.0308,0.0146,0.0128,0.0055,0.0283,0.0248,0.0328,0.0196,0.0177,0.0135
ore_ont_12906.owl,80,0,168,88,88,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0002,0.0003,0.0109,0.002,0.0029,0.0026,0.0134,0.0037,0.0175,0.0062999999999999,0.0277,0.0144,0.0125,0.0039000000000000003,0.017800000000000003,0.0171999999999999,0.029699999999999997,0.0173,0.0151,0.0134
ore_ont_14588.owl,26,47,298,237,122,105,10,16,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0007,0.0024,0.0407,0.002,0.0079,,0.02,0.005,0.0387,0.0083,0.0347,0.0204,,0.0057,0.0411,0.049,0.0367,0.028300000000000002,,0.02
ore_ont_15993.owl,26,0,334,241,128,0,94,3,68,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0017,,,0.002,0.0137,0.0135,0.018,0.0038,,0.0075,0.0371,0.0192,0.0158,0.0055,,,0.0391,0.0329,0.0293,0.018
ore_ont_3463.owl,123,0,245,122,122,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0001,0.0002,0.0122,0.0018,0.0033,0.003,0.0135,0.004,0.0195,0.0066,0.0277,0.0141,0.0134,0.0041,0.0197,0.0188,0.0295,0.0174,0.0164,0.0135
ore_ont_5303.owl,95,0,336,234,224,0,10,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0017,0.0004000000000000001,0.0312,0.0019,0.0094,0.0066,0.0191,0.0051,0.0342,0.0073,0.0333,0.0167,0.0145,0.0068000000000000005,0.0346,0.0385,0.0352,0.026099999999999998,0.0211,0.0191
ore_ont_12118.owl,8,8,307,190,94,6,90,0,110,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0008,0.0004000000000000001,0.0464,0.0018,0.0132,0.0127,0.0142,0.0053,0.0225,0.0078999999999999,0.0325,0.0147,0.013,0.0061,0.0229,0.0542999999999999,0.034300000000000004,0.0279,0.0257,0.0142
ore_ont_12948.owl,34,32,322,242,148,74,20,26,21,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.0041,0.0368,0.002,0.0083,0.0077,0.0196,,0.0355,0.0083,0.035,0.0204,0.0163,,0.039599999999999996,0.0451,0.037000000000000005,0.028700000000000003,0.024,0.0196
ore_ont_11895.owl,123,13,309,182,156,26,0,2,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0008,0.0017,0.0228,0.002,0.0053,0.0048,0.0179,0.0065,0.0363,0.0076999999999999,0.0308,0.0214,0.0141,0.0073,0.038,0.030499999999999902,0.0328,0.026699999999999998,0.0189,0.0179
ore_ont_14412.owl,36,0,383,290,191,0,99,3,54,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0033,0.0042,0.0516,0.0022,0.0179,0.012,0.0181,0.0052999999999999,0.0931,0.0072,0.0334,0.0154999999999999,0.0136,0.0085999999999999,0.0973,0.0588,0.0356,0.0333999999999999,0.025599999999999998,0.0181
ore_ont_5090.owl,144,0,384,237,237,0,0,0,3,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0006,0.0004000000000000001,0.018,0.0019,0.0044,0.0033,0.014,0.0046,0.0219,0.0076,0.0316,0.0161,0.014,0.0052,0.0223,0.025599999999999998,0.0335,0.0205,0.0173,0.014
ore_ont_10536.owl,8,10,307,191,94,7,90,0,109,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0013,0.0005,0.0379,0.0021,0.0117,0.0113,0.0139,0.0062,0.0214,0.0078999999999999,0.0323,0.0143,0.0149,0.0075,0.0219,0.0457999999999999,0.0344,0.026000000000000002,0.0262,0.0139
ore_ont_7969.owl,88,0,186,98,98,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0004,0.0006000000000000001,0.0114,0.0017,0.0036,0.0023,0.0135,0.0098999999999999,0.0184,0.0064,0.0278999999999999,0.0132,0.0124,0.0102999999999999,0.019,0.0178,0.0295999999999999,0.0168,0.0147,0.0135
ore_ont_2876.owl,82,0,179,93,93,0,0,0,5,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0003,0.0005,0.0162,0.0018,0.0037,0.0034999999999999,0.0164,0.005,0.0180999999999999,0.0062999999999999,0.0272999999999999,0.0136,0.0134,0.0053,0.0185999999999999,0.0224999999999999,0.0290999999999999,0.0173,0.0168999999999999,0.0164
ore_ont_1524.owl,106,100,435,321,117,200,4,6,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0015,0.0038,0.0346,0.0017,0.0081,0.0067,0.0195,0.006,0.0327,0.0083,0.0348,0.0214,0.0175,0.0075,0.0365,0.0429,0.0365,0.0295,0.024200000000000003,0.0195
ore_ont_15145.owl,88,0,186,98,98,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0004,0.0004000000000000001,0.0117,0.002,0.0029,0.0026,0.0136,0.0042,0.0174,0.0061,0.0273999999999999,0.0143999999999999,0.0121,0.0046,0.0178,0.0178,0.0293999999999999,0.0172999999999999,0.0147,0.0136
ore_ont_2697.owl,88,0,186,98,98,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0004,0.0004,0.0116,0.0019,0.0031999999999999,0.0027,0.0135,0.0039,0.0168,0.0064,0.0274,0.0147,0.0136,0.0043,0.0172,0.018,0.0293,0.0178999999999999,0.0163,0.0135
ore_ont_11866.owl,69,2,357,205,136,1,68,0,83,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0011,0.0004,0.0408,0.0024,0.0077,0.0092,0.014,0.0076,0.0211,0.0076,0.031,0.015,0.0135,0.0087,0.021500000000000002,0.048400000000000006,0.0334,0.022699999999999998,0.022699999999999998,0.014
ore_ont_3775.owl,66,0,425,278,277,0,1,63,18,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0008,0.0002,0.0433,0.0021,0.0060999999999999,0.0057,0.0144,0.0052999999999999,0.0357,0.0081,0.032,0.0165,0.0132,0.006099999999999901,0.0359,0.0514,0.0341,0.0225999999999999,0.0189,0.0144
ore_ont_9462.owl,104,128,455,350,221,128,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.001,0.0013,0.0195,0.0022,0.0053,0.0049,0.0142,0.0054,0.0218,0.0081999999999999,0.0344,0.0186,0.0159,0.0064,0.0231,0.0276999999999999,0.0366,0.023899999999999998,0.0208,0.0142
ore_ont_8666.owl,82,125,347,249,111,137,1,4,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0015,0.0064,0.0355,0.0021,0.0195,0.0289,0.0224,0.0043,0.0332,0.0089,0.0373999999999999,0.0185,0.0152,0.0058,0.0396,0.044399999999999995,0.039499999999999896,0.038,0.0441,0.0224
ore_ont_7962.owl,34,2,346,237,225,6,6,41,35,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0011,0.0011,0.04,0.0019,0.0085,0.0064,0.019,0.0044,0.0385,0.0078999999999999,0.033,0.0169999999999999,0.0121,0.0055000000000000005,0.039599999999999996,0.0478999999999999,0.0349,0.0254999999999999,0.0185,0.019
ore_ont_1997.owl,94,0,334,233,223,0,10,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0013,0.0007,0.0334,0.002,0.0085,0.0074,0.0188,0.0056,0.0345,0.0076999999999999,0.0332,0.0197,0.0153,0.0069,0.0352,0.0410999999999999,0.0352,0.0282,0.022699999999999998,0.0188
ore_ont_4897.owl,143,0,432,255,217,0,38,0,34,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0031,0.0006,0.0454,0.0021,0.0093,0.0069999999999999,0.0187,0.0066,0.0264,0.0087999999999999,0.0324,0.0191,0.0145,0.0097,0.027,0.0541999999999999,0.034499999999999996,0.028399999999999998,0.0214999999999999,0.0187
ore_ont_11133.owl,167,0,425,249,247,0,2,0,9,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0009,0.0005,0.0218,0.002,0.0044,0.0041,0.0142,0.0044,0.0219,0.0081,0.0327,0.0161,0.0135,0.0053,0.0224,0.0299,0.0347,0.0205,0.0176,0.0142
ore_ont_15160.owl,73,0,378,216,144,0,72,0,89,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0009,0.0004000000000000001,0.0472,0.0018,0.0083,0.0089,0.014,0.006,0.0251,0.0077,0.0309,0.0144,0.0134,0.0069,0.025500000000000002,0.0549,0.0327,0.022699999999999998,0.0223,0.014
ore_ont_15421.owl,74,72,300,223,114,108,1,1,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0012,0.0102,,0.0022,0.0256,0.0218,0.0246,0.0049,0.0314,0.0078999999999999,0.0401,0.0209,0.0157,0.0060999999999999995,0.0416,,0.0423,0.0465,0.0375,0.0246
ore_ont_1746.owl,151,0,301,150,150,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0006,0.0006000000000000001,0.0117,0.0022,0.0033,0.0029,0.014,0.0053,0.0208,0.0069,0.0288,0.0142,0.0134,0.0059,0.0214,0.0186,0.031,0.0175,0.016300000000000002,0.014
ore_ont_14926.owl,240,0,479,239,239,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0007,0.0002,0.0125,0.0021,0.0035,0.0037,0.0143,0.0049,0.0271,0.0082,0.0308,0.0154,0.0158,0.0056,0.027299999999999998,0.020700000000000003,0.0329,0.0189,0.019500000000000003,0.0143
ore_ont_15576.owl,269,0,535,266,266,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0004,0.0007,0.0129,0.0023,0.0046,0.0029,0.0144,0.0048,0.025,0.0075,0.0319,0.0184,0.0157,0.0052,0.0257,0.0204,0.034199999999999994,0.023,0.0186,0.0144
ore_ont_10407.owl,51,0,238,107,107,0,0,43,38,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0013,,0.0464,0.0022,0.0113,0.0134,0.0196,0.0069,,0.0070999999999999,0.0326,0.0155,0.0139,0.008199999999999999,,0.053499999999999895,0.0348,0.026799999999999997,0.027299999999999998,0.0196
ore_ont_9941.owl,51,0,238,107,107,0,0,43,38,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,,0.043,0.0019,0.0125,0.0097,0.0195,0.0055,,0.0084,0.0322,0.0153999999999999,0.0139,0.0063999999999999994,,0.051399999999999994,0.0341,0.0278999999999999,0.0236,0.0195
ore_ont_1662.owl,74,2,385,220,146,1,73,0,91,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0012,0.0008,0.0351,0.002,0.0097,0.0078999999999999,0.0142,0.0112,0.0217,0.0075,0.0296,0.0162,0.0126,0.0124,0.0225,0.0426,0.0316,0.0259,0.0204999999999999,0.0142
ore_ont_14273.owl,72,10,382,220,142,7,71,0,90,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0012,0.0008000000000000001,0.0342,0.002,0.0078,0.0081,0.0143,0.0069999999999999,0.0228,0.0077,0.0329,0.0139999999999999,0.0135,0.0081999999999999,0.0236,0.0419,0.0349,0.0217999999999999,0.0216,0.0143
ore_ont_11522.owl,123,0,472,271,242,0,29,0,79,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0009,0.0008,0.0374,0.0018,0.0101,0.0133,0.0145,0.0081,0.0229,0.0084999999999999,0.0335,0.0180999999999999,0.0163,0.009,0.0237,0.0458999999999999,0.035300000000000005,0.0281999999999999,0.029599999999999998,0.0145
ore_ont_10823.owl,74,5,386,222,146,3,73,0,90,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.001,0.0006000000000000001,0.0391,0.002,0.0073,0.0079,0.0143,0.0055,0.0219,0.008,0.0331,0.0147,0.0121,0.0065,0.0225,0.0471,0.0351,0.022,0.02,0.0143
ore_ont_13524.owl,77,2,400,229,152,1,76,0,94,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.001,0.0007,0.0418,0.0021,0.0097,0.0094,0.0143,0.0052,0.0215999999999999,0.0086,0.0306,0.0173,0.0132,0.0062,0.0222999999999999,0.0504,0.0327,0.027,0.022600000000000002,0.0143
ore_ont_420.owl,170,5,419,198,193,5,0,4,47,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0007,0.0005,0.045,0.002,0.0068,0.0068,0.0145,0.0069999999999999,0.0319,0.0084,0.03,0.0185,0.0145,0.0076999999999999005,0.0324,0.053399999999999996,0.032,0.0253,0.0213,0.0145
ore_ont_7417.owl,117,63,479,328,168,135,25,12,23,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0009,0.002,0.0306,0.0024,0.0066,0.0067,0.0194,0.0046,0.034,0.0097,0.0383,0.0205,0.0165,0.0055,0.036000000000000004,0.0403,0.0407,0.0271,0.023200000000000002,0.0194
ore_ont_12653.owl,22,0,254,178,158,0,20,19,36,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.001,0.0014999999999999,0.0391,0.0023,,,0.0183,0.0045,0.0482999999999999,0.0078999999999999,0.0321,0.0165,0.0141,0.0055,0.049799999999999796,0.0469999999999999,0.0344,,,0.0183
ore_ont_14831.owl,8,2,348,213,108,1,104,0,128,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0014,0.0007,0.0417,0.002,0.0153,0.0142,0.0145,0.0065,0.0223,0.0081,0.0334,0.0144999999999999,0.0136,0.007899999999999999,0.023,0.0498,0.0354,0.0297999999999999,0.0278,0.0145
ore_ont_16594.owl,167,0,433,255,247,0,8,0,11,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0008,0.0004,0.0221,0.0019,0.0049,0.0051,0.0146,0.0061,0.0236,0.0079,0.0327,0.0156,0.0155,0.006900000000000001,0.024,0.030000000000000002,0.0346,0.020499999999999997,0.0206,0.0146
ore_ont_3592.owl,45,1,364,245,237,1,7,33,42,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.001,0.0006000000000000001,0.0361,0.0021,0.0088,0.0078,0.0185,0.0054,0.0372,0.0076999999999999,0.0345,0.017,0.0144,0.0064,0.0378,0.0437999999999999,0.0366,0.025800000000000003,0.022199999999999998,0.0185
