ore_ont_12721.owl,0.142,0.07,0.034,0.025,0.024,0.023,0.021,0.032,0.03,0.031,0.043199999999999995,0.0305
ore_ont_5205.owl,0.131,0.069,0.029,0.024,0.019,0.027,0.026,0.026,0.025,0.024,0.04,0.026
ore_ont_3411.owl,0.928,0.844,0.607,0.527,0.539,0.517,0.548,0.505,0.519,0.529,0.6063000000000001,0.534
ore_ont_3966.owl,0.076,0.025,0.022,0.019,0.013,0.012,0.012,0.011,0.012,0.011,0.0213,0.0125
ore_ont_1869.owl,0.119,0.037,0.026,0.015,0.014,0.013,0.013,0.012,0.012,0.012,0.0273,0.0135
ore_ont_6615.owl,0.152,0.078,0.062,0.052,0.034,0.038,0.033,0.028,0.027,0.026,0.053,0.036000000000000004
ore_ont_2608.owl,0.209,0.117,0.097,0.061,0.057,0.074,0.056,0.042,0.054,0.046,0.0813,0.059
ore_ont_16481.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_14883.owl,Timeout
ore_ont_4875.owl,0.04,0.01,0.008,0.01,0.006,0.006,0.005,0.006,0.006,0.008,0.0105,0.007
ore_ont_8460.owl,Timeout
ore_ont_2744.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_1784.owl,0.633,0.364,0.286,0.298,0.338,0.301,0.221,0.22,0.245,0.245,0.3151,0.292
ore_ont_4315.owl,0.223,0.174,0.145,0.103,0.137,0.126,0.131,0.13,0.113,0.138,0.14200000000000002,0.134
ore_ont_10314.owl,0.225,0.243,0.175,0.117,0.182,0.12,0.144,0.122,0.102,0.075,0.1505,0.133
ore_ont_1537.owl,0.083,0.029,0.024,0.024,0.019,0.017,0.018,0.016,0.015,0.015,0.026,0.0185
ore_ont_15652.owl,0.079,0.027,0.022,0.044,0.029,0.025,0.013,0.012,0.017,0.013,0.0281,0.0235
ore_ont_7342.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_3259.owl,0.273,0.356,0.187,0.195,0.163,0.141,0.143,0.153,0.192,0.179,0.1982,0.183
ore_ont_6258.owl,0.747,0.42,0.303,0.34,0.369,0.369,0.515,0.328,0.318,0.329,0.4038,0.35450000000000004
ore_ont_2556.owl,0.263,0.192,0.21,0.171,0.169,0.17,0.155,0.163,0.178,0.149,0.182,0.1705
ore_ont_5014.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_5216.owl,0.087,0.04,0.011,0.008,0.01,0.008,0.009,0.008,0.008,0.008,0.0197,0.0085
ore_ont_6272.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_1705.owl,0.062,0.023,0.018,0.023,0.019,0.016,0.015,0.011,0.016,0.008,0.0211,0.017
ore_ont_13762.owl,0.062,0.019,0.026,0.022,0.02,0.019,0.014,0.013,0.015,0.011,0.022099999999999998,0.019
ore_ont_934.owl,57.684,57.356,56.391,59.101,58.774,57.501,57.488,58.167,56.013,56.359,57.4834,57.4945
ore_ont_586.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_6720.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://cocktaildb.jp/liqo/orange_slice is forced to belong to class http://cocktaildb.jp/liqo/alcoholic_ingredient and its complement
ore_ont_10320.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_6983.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_11016.owl,0.226,0.1,0.074,0.054,0.029,0.026,0.025,0.025,0.027,0.026,0.061200000000000004,0.028
ore_ont_15682.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_11577.owl,0.134,0.062,0.051,0.058,0.047,0.035,0.039,0.065,0.034,0.049,0.0574,0.05
ore_ont_8948.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_16191.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_16115.owl,0.133,0.053,0.035,0.029,0.026,0.025,0.024,0.023,0.014,0.016,0.0378,0.025500000000000002
ore_ont_5564.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_8355.owl,0.15,0.095,0.065,0.069,0.059,0.054,0.053,0.051,0.051,0.051,0.0698,0.056499999999999995
ore_ont_11694.owl,0.183,0.057,0.049,0.037,0.017,0.029,0.015,0.015,0.016,0.014,0.043199999999999995,0.023
ore_ont_155.owl,0.314,0.121,0.085,0.085,0.088,0.088,0.097,0.057,0.054,0.077,0.1066,0.0865
ore_ont_3726.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_7278.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_2488.owl,0.235,0.104,0.115,0.076,0.073,0.085,0.067,0.063,0.057,0.047,0.0922,0.0745
ore_ont_3566.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_1958.owl,0.784,0.557,0.31,0.353,0.3,0.327,0.307,0.327,0.291,0.321,0.3877,0.324
ore_ont_10230.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_15753.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_13898.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_6857.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_12932.owl,0.1,0.044,0.048,0.027,0.023,0.039,0.017,0.016,0.025,0.024,0.0363,0.026000000000000002
ore_ont_4983.owl,0.3,0.138,0.077,0.059,0.095,0.078,0.086,0.095,0.083,0.079,0.109,0.08449999999999999
ore_ont_13954.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_3010.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_1931.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_15413.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_5324.owl,0.04,0.009,0.007,0.006,0.005,0.004,0.005,0.005,0.005,0.005,0.0091,0.005
ore_ont_6278.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_14981.owl,0.153,0.051,0.036,0.031,0.06,0.028,0.015,0.023,0.018,0.02,0.0435,0.0295
ore_ont_5834.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_850.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_2826.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_10702.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_3156.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_8042.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_8429.owl,0.308,0.123,0.09,0.086,0.125,0.101,0.058,0.067,0.075,0.076,0.1109,0.088
ore_ont_4469.owl,0.353,0.239,0.204,0.262,0.192,0.143,0.138,0.129,0.142,0.167,0.1969,0.1795
ore_ont_12084.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_16425.owl,0.11,0.048,0.036,0.023,0.018,0.017,0.018,0.017,0.018,0.015,0.032,0.018
ore_ont_8280.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://semanticscience.org/resource/rdbowlizer/employees:Manager.time_assigned is forced to belong to class http://semanticscience.org/resource/dl:DBKeyAttribute and its complement
ore_ont_4400.owl,0.092,0.053,0.026,0.033,0.024,0.019,0.02,0.03,0.018,0.011,0.032600000000000004,0.025
ore_ont_5539.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://semanticscience.org/resource/rdbowlizer/employees:Manager.time_assigned is forced to belong to class http://semanticscience.org/resource/dl:DBKeyAttribute and its complement
